VideoID,CommentsTotal,CommentsClean,CareScore,FairnessScore,LoyaltyScore,AuthorityScore,SanctityScore,CIIndex,NarrativeLabel,SilhouetteScore,VideoCommentAlignment,CollectiveAction
nPQQ8IWVpUQ,,0,1.537722439825561,3.311219118840208,2.5788709566026644,-0.3622036438314871,16.83247618646018,0.875,Noise,,,
1ncvwEZ8s6w,,0,0.9898898473839524,1.2375457470819942,-0.162565768053619,-0.345662200849116,10.622355071986403,0.7380952380952381,Noise,,,
ttm1kxufPWw,2.0,1,-0.1044542525685019,-0.2784226809733803,-0.0567455175849165,-0.3579591212405903,-0.2514188687277024,0.9042553191489362,Good health (personal),-0.09443643,0.10019449,0.0
YU5dLY1ZsfU,,0,1.165391304629409,-0.14316613030137,-0.159672340809245,-0.2743073058910646,11.020183442807353,0.6684210526315789,Noise,,,
VYHO4_gabbs,218.0,190,1.2954150019062936,6.0760592813055245,0.7340678460384521,0.1777350055368237,1.7603057045395454,0.8166666666666667,Choose (discuss),0.088784344,0.72457963,0.0071372027242023
RMWmZ3lE-uc,61.0,34,1.5671005247638266,2.192803095545,5.724183393146287,0.0793342263312944,0.77471657639667,0.6785714285714286,Choose (personal),-0.016026722,0.39171556,0.0005070993914807
uRbj3n-1CUM,1476.0,177,-0.1274603665214044,0.5219328939661857,-0.1880039781484057,-0.1566916256625542,-0.1804178051636594,0.931372549019608,Good health (personal),-0.022004569,0.7487308,0.0122697746377307
3IlNCpOYL10,153.0,86,1.3957268189244867,-0.036911510486459,0.2160506058657153,-0.3107076593295123,1.272080316998183,0.93125,Good health (benefits),-0.019616995,0.5646589,0.0035253202862343
QaNjgDiyEew,97.0,89,1.217394798736125,-0.0291148969027231,-0.115696879225406,-0.3705093698398869,2.6248902903469804,0.9848484848484848,Good health (benefits),-0.033571973,0.58138424,0.0049078417841669
tT8IK0tbSjY,2181.0,174,0.1630490571661731,3.0073208917549783,-0.1119384490636162,-0.2623827080134704,0.786471312858124,0.9426229508196722,Good health (personal),-0.035956148,0.6338611,0.0074485342506018
HhF8kr0t5AA,,0,1.163639947912184,-0.0444437878710697,0.28016224870701,0.9100568260251142,1.5409832680344846,0.8333333333333333,Noise,,,
pOpenLgkGRs,,0,-0.1521501340958576,-0.1696590048539169,1.318621396509518,0.3263939653054422,-0.2587600767813734,0.860248447204969,Noise,,,
MSKG496C9fU,530.0,176,0.1690884369166859,2.037550866422035,-0.0981292170885543,-0.20812333792837,0.0389670340448084,0.9107142857142856,Good health (personal),-0.15175988,0.6915262,0.0053489606667817
ZuDz04oTS0M,274.0,189,1.3854865698494825,17.13816093379081,0.1638055264094399,-0.271101660529417,1.4721787192284923,0.8389830508474576,Choose (discuss),0.13411583,0.8015647,0.0103237357912867
eRjYiyYGxP4,197.0,161,-0.164871905573771,-0.2529869700658818,-0.1398835764054361,-0.3964151862437683,0.0647132644854964,0.6626984126984127,Good health (personal),-0.13565627,0.6365078,0.0050911823057285
WBTJKN9E4UQ,72.0,64,0.8891518090091716,0.3294901630051489,1.2818159520125811,-0.3107289079709759,-0.2877539281331507,0.9635416666666669,Good health (benefits),-0.014251834,0.6021707,0.0060505605158531
4ndsh0XgI7U,,0,0.5534261577270774,0.8558503984643573,-0.1050481849726579,0.1216042382680932,2.6513542462548085,0.9264705882352942,Noise,,,
JhVymXTT6Co,,0,1.542193569363329,14.910327766742432,1.5049362034679048,-0.279837502868459,13.29416136070661,0.95,Noise,,,
mt9NGskh5Qw,39.0,33,1.381030918867394,7.342850118838975,3.1301341873648703,-0.042660056803298,2.067931854737832,0.6276948590381426,Choose (discuss),0.06984796,0.5798919,0.0098883779458814
LM5jccHcI4w,7.0,3,0.0916873047260638,0.6792870596199138,1.2927866059978768,1.560052768400617,0.4904144275654295,0.9571428571428572,Good health (personal),-0.036820855,0.24588221,0.0
DZ4CuPYu228,,0,1.5036496323582078,1.4517757262416064,0.7871820240373044,0.5799586784975619,2.825093112345969,0.7928571428571429,Noise,,,
ZsFS8f5drxg,,0,-0.111243578138281,-0.1772645761161084,-0.1467240390711168,-0.3122399586257707,3.957935859005678,0.858974358974359,Noise,,,
IrxbG6S5BX4,,0,0.0057061615361913,0.2651725572650536,-0.1060996363497861,-0.3777448647916313,31.437273599084783,0.1666666666666666,Noise,,,
GFpKOvKkqGA,355.0,103,-0.0463576971564865,1.3130324629923886,0.427878105935123,1.554335778592161,-0.1962346065309467,0.7023809523809523,Good health (personal),0.0009310608,0.5268717,0.0063183849591616
LmOWdTx_VUw,,0,1.4711528054754814,1.3414079358973123,-0.0012716170422978,1.1342344431942308,14.558419368591096,0.6228070175438596,Noise,,,
4CJbKskAtI0,0.0,0,-0.1574695935752173,-0.2712814552287446,-0.1816991704810283,-0.4084708022589894,-0.3039215512322985,0.98,Good health (personal),-0.033260234,,
_ig7R3srLx4,21.0,21,-0.1794954705462313,-0.2757972801486195,-0.1663075518509587,-0.3523268197802336,-0.2817858060615335,0.9948453608247424,Good health (personal),-0.013005523,0.7158893,0.0150311431973032
p-C5mVu6StA,61.0,45,-0.1040706301920813,-0.0276930753842929,0.0694780934532177,-0.2976186205888178,1.323061551376508,0.9444444444444444,Good health (personal),-0.052333154,0.41407353,0.0139094650205761
jDN-UC8t7DQ,224.0,110,1.469036660702637,7.905065244593951,0.6611355000299428,0.0774459154013066,0.8511067344068838,0.8934426229508197,Choose (discuss),-0.031072961,0.45726588,0.0054195234666508
T_eF1PzEWJ4,0.0,0,-0.1081549383331758,0.6989213409236273,0.0894326790505216,-0.26179793257752,-0.2457805409797193,0.3679245283018868,Educate (inform),-0.061771303,,
VlJNncyaqSA,1.0,1,0.2613594915913245,0.9935870755539954,0.3441678871323717,1.40453204288195,1.910166419666976,0.8068181818181819,Good health (personal),-0.20734893,0.12871835,0.0
wgxAgLOBxX0,98.0,72,-0.017688505131696,0.1783440576200742,-0.0808220803068346,-0.3328383514696302,0.2533205467564052,0.9606741573033708,Good health (personal),-0.105494894,0.7464643,0.0042002796850307
tMkJr83eABo,45.0,36,0.1184849060329925,-0.0809156800132051,0.2968573361824506,-0.0471229413620222,1.505306513736126,0.8939393939393939,Good health (personal),-0.0782739,0.40427878,0.0059819241613761
QkGWnMKO-vQ,369.0,179,-0.1212946753442501,-0.1362396777185235,-0.138549526892196,-0.3705767808080433,0.0456868198959449,0.925531914893617,Good health (personal),-0.15180214,0.68156886,0.0068341621042601
O2DJhpsQHmQ,24.0,15,0.8055569211853192,0.127183264475251,0.0451396631124594,-0.2731969650930467,3.75966249990515,0.9375,Good health (benefits),-0.011300439,0.4795444,0.0013888888888888
en4anTlXsQg,6.0,6,1.4888799375299029,0.7817992172373287,0.0590618173241043,-0.2989101274666337,1.39957289068009,0.8035714285714286,Good health (benefits),-0.09941068,0.3804741,0.003875968992248
en4anTlXsQg,6.0,6,1.4888799375299029,0.7817992172373287,0.0590618173241043,-0.2989101274666337,1.39957289068009,0.8035714285714286,Good health (benefits),-0.09941068,0.3804741,0.003875968992248
CsWduvJdXS0,181.0,122,1.2637369532140312,10.045536312279596,0.088731042245972,-0.3402241467083144,3.1322710805147005,0.9435483870967742,Choose (discuss),0.16324666,0.6680377,0.0097558710664441
yFBrhr6UbpU,34.0,28,-0.1340174603202282,-0.3801880054985987,-0.1335568450974908,-0.4030630445374061,-0.1710876761002968,0.9166666666666669,Good health (personal),-0.0057110023,0.59563303,0.0
FZ4SSjvusEo,117.0,107,-0.1433501459243953,-0.3203780456903091,-0.0781582604629456,-0.3592455946640446,-0.1483438348941495,0.7982456140350878,Good health (personal),0.005816286,0.5342855,0.0064238356159045
8hcKRPwd0Wc,392.0,183,0.435341627959427,-0.0984386230257842,0.1270646482385714,-0.365904821291868,-0.054293070049545,0.373015873015873,Educate (inform),-0.05585775,0.63447315,0.0078388750182401
dMvU6oBtw4c,1817.0,79,1.4537680897092056,13.03438926635618,0.2224098153664644,-0.218697257131485,2.5968930324418174,0.7571428571428571,Choose (discuss),0.18439443,0.7925641,0.0090570607689715
HknpIgbuCUk,,0,0.9894766287266128,2.0433513359231226,-0.089774715376996,0.1520433358219746,1.1065370814568949,0.8717277486910995,Noise,,,
PpR2wHCFvGA,40.0,33,0.1901252012276806,3.86715299913982,0.171949338608162,-0.0774826615320073,0.7527798554560102,0.8076923076923077,Good health (personal),-0.15782806,0.6977158,0.0055732456822079
ocW9rdaFOdA,63.0,57,0.3031930046347266,13.006137972771777,-0.1116556558977346,0.189983285151644,0.2846100474694684,0.6166666666666667,Good health (personal),-0.06218777,0.5572748,0.0078932066768196
-4b8SFSIGK0,489.0,184,-0.0595674029390492,13.208277632280955,-0.0117203943088936,1.400585613707057,0.0911811087650429,0.7857142857142857,Good health (personal),-0.14835513,0.7060927,0.005839903154545
1V2Afl4C0Uo,2.0,2,1.1233506211819586,-0.0821804069922431,5.3767527726923445,0.2568692812428606,-0.0178970424855951,0.9642857142857144,Choose (personal),0.03730098,0.066298544,0.0
E5vBjRTNIcg,,0,0.8825438728750957,0.9952115693172048,-0.1269191101411121,0.6052774324016289,0.2777574152098077,0.917910447761194,Noise,,,
MwKWQoRhG9s,340.0,175,-0.1769231046959656,-0.1947093160467507,-0.0140920366132828,-0.3221408638327295,0.1225156466379155,0.8846153846153846,Good health (personal),-0.035788424,0.7230018,0.0077013222931257
iH3ytmLd6fY,4091.0,175,1.2026940894615024,4.057813272271285,-0.0169039528863144,-0.2764924805813805,0.93289995480051,0.97,Choose (discuss),0.05984976,0.5993228,0.0068022664971987
HaYIvQMzias,128.0,97,0.0958690618638524,0.0661887734358351,-0.1413395252608293,-0.35528458186853,0.3578872807850222,0.9884615384615384,Good health (personal),-0.09747322,0.3675579,0.0027246556348197
i0ITMZ4h-PE,1.0,1,0.6597872579215119,0.342244330267502,7.345843766469977,2.283972595673516,-0.3286276611138326,0.6176470588235294,Choose (personal),-0.08953457,0.47826904,0.0
jyR1OcQynfQ,485.0,156,0.9465882405358504,0.1926848217618254,0.2919117712856063,0.0982170963985504,-0.4577365138905283,0.9154057771664376,Good health (benefits),-0.040838033,0.36289778,0.0054768857163319
CGbUo1UJRgs,164.0,154,-0.037579332651993,0.1050005445412654,-0.1221102611127389,-0.3171494761353426,0.1111543152413185,0.9277456647398844,Good health (personal),-0.07927165,0.69167554,0.0088694849198681
21bUiPVJQN4,,0,0.6335795516744465,-0.1668520631012824,0.3322920999864856,-0.3337614353253004,12.15068901380587,0.9666666666666668,Noise,,,
aviQoZVOf_0,192.0,118,-0.1714253318989301,-0.1702971651899079,-0.1529709687862884,-0.3653771506827291,-0.1243233619752807,0.7098765432098766,Good health (personal),0.054123275,0.45921084,0.009623718257739
fKjXvFDR_Lc,415.0,189,0.5543488684519428,4.915578985040296,3.4329448646252483,-0.1135530557692341,0.5879225211356598,0.3363636363636363,Educate (inspire),0.029007625,0.7360698,0.0102872838546112
AecmWdgE4ZQ,11.0,7,0.2184718693129833,-0.1028216548735863,-0.0839128203163199,-0.3288179419987877,0.3097111857166742,0.8584905660377358,Good health (personal),-0.058927894,0.5209321,0.0
5OxbCOzTAaI,,0,-0.1389696861677949,-0.2312764213921894,2.7394023691298623,-0.4111908771682735,-0.2439636143540109,0.6772151898734178,Noise,,,
heL877Nn4U8,256.0,182,-0.0581981759596189,-0.0715772320739225,-0.1658783716345032,-0.3574516227261173,0.3401648752661316,0.7769230769230769,Good health (personal),-0.022080293,0.63243955,0.009574970080733
5UDH7cx3i14,,0,1.2976396212523174,0.6238204776065285,-0.1171608529822002,0.4467609881468991,0.2988784086155444,0.8972602739726028,Noise,,,
yVMsWkNpvLQ,,0,-0.0071243214133949,-0.1940399795458272,-0.1311731797814244,-0.3396981028810034,0.7973092618711516,0.9281609195402298,Good health (personal),-0.04509673,,
iv7TxfkXyH8,437.0,97,-0.1529192259444688,-0.1875048865604245,-0.0969469351530605,-0.2425336204488428,-0.2495875966529347,0.6776315789473684,Good health (personal),0.005754941,0.37621114,0.0103131636037993
Nh_mlgVnvf0,,0,0.0344590945065232,-0.3439304879850574,0.0841299687562308,0.1332740055570006,0.3743860572503465,0.7348214285714285,Good health (personal),0.021507973,,
1YZT8s9RJ6Q,142.0,113,0.9399298432415416,0.9936192480519154,0.300265687907856,-0.351548170227618,0.2423048651797709,0.8636363636363636,Good health (benefits),-0.083424725,0.48937505,0.0048625397788393
Qkx91SVpqu0,,0,0.1434008030157128,1.3992039444351976,1.8526007449219413,-0.3762087712659918,1.545523980173532,0.904040404040404,Noise,,,
EWTHPrJUNek,159.0,142,-0.1584020135759187,-0.3340018667294851,-0.1674455735010987,-0.374003027354858,0.3055652754362082,0.8295454545454546,Good health (personal),-0.08841894,0.39546767,0.013144139855511
ZRT2ovHxmBc,,0,-0.1792373393576845,-0.2715311362753826,1.587652802956376,-0.3909509313462327,-0.075193483300406,0.7903225806451613,Noise,,,
kGR29CipCsY,,0,0.4608234807858605,0.6533581276533705,1.3028027613462012,-0.3805550012136989,1.1769312570233712,0.8866666666666667,Noise,,,
sX3HVAGFX5k,8.0,7,0.1724039114819625,-0.3175037337125823,-0.0682805303616609,-0.3534034909790666,-0.0757360055331151,0.9571428571428572,Good health (personal),-0.05049302,0.33685797,0.0
d28n3MpY5V8,177.0,104,0.3498881556793445,0.9109813974124472,0.145616109367188,-0.0509752085769947,-0.2146110512733906,0.2142857142857143,Educate (inform),-0.021217484,0.39607358,0.0084092641681998
XV6ylpeNZGo,202.0,109,0.2022814069428582,-0.3023955576736588,-0.081388951540609,-0.3090709158552507,0.0586851935372846,0.8157894736842105,Good health (personal),0.002340962,0.65971386,0.0112338751750984
cLjdSQqq52o,9.0,6,1.5158820908891135,-0.0544057047635658,5.220373199789185,-0.0399671587198446,0.3323755606852699,0.84375,Choose (personal),-0.18682146,0.4312354,0.0462962962962962
eaI1Vq5Rcjg,6.0,4,1.4303496227581192,7.806215425886701,-0.0376829981536417,0.5858100213463919,1.37970644454576,0.8200000000000001,Choose (discuss),0.018766753,0.44530427,0.0
8HMPxFc8aw8,134.0,92,-0.125705263958081,-0.0873980216957123,0.5189240368225383,1.7973628689545376,0.1025096721358943,0.8789370078740157,Good health (personal),-0.11029413,0.6175381,0.0040874203009007
GNnDujVxcYg,7.0,5,0.0218508579673463,2.4344884793835515,1.3343625933819747,-0.3058582227005663,-0.0239018209546768,0.025,Educate (inform),-0.020040527,0.33926922,0.0
HTl1Aa70G7c,,0,0.3897115048547331,-0.0318409545319274,4.4028165510981445,-0.3401727978183823,0.3300572983661251,0.8055091819699499,Noise,,,
L5_z_E92P2I,418.0,109,1.4558732089055642,6.91319039445149,-0.0156817357374156,-0.3002904901248195,1.6887848072030158,0.6772151898734178,Choose (discuss),0.15644193,0.8045128,0.0127178660126209
OFp8-zTclpc,4.0,4,0.0339693380427874,0.0723779577231638,-0.060849288106924,-0.3274800000690904,0.6917800992153905,0.8809523809523809,Good health (personal),-0.15681207,0.15182498,0.0
ZwJPES-akPw,,0,0.7901154142918876,2.408302493506264,1.957944698276327,-0.2333292458047581,2.161509786031209,0.9166666666666669,Noise,,,
SJleBwjAlS4,,0,0.9368470635570566,0.3704438145365635,0.1240669030121544,0.0107165401228967,4.026102790352172,0.875,Noise,,,
ne_X6I9j8Ps,242.0,84,-0.0396539044110768,-0.0968272083974277,-0.1690288595875143,-0.4329411870474847,-0.0850989781245868,0.9772727272727272,Good health (personal),-0.10440561,0.5418395,0.0108935025634547
t3j80WpjM0M,1263.0,172,0.1101462571932379,2.072294628055128,-0.1809296874085798,-0.2733066006189417,1.0364418197473937,0.6176470588235294,Good health (personal),-0.120401025,0.74911135,0.0070892824358729
mLuunqDWrtw,10.0,7,1.4590638575580586,2.787353574375388,-0.0924451432883717,-0.2334086710351788,0.6083057431967557,0.6458333333333334,Good health (benefits),0.018183822,0.52174294,0.0204081632653061
z9Bhlakgex8,,0,0.5940662367225007,2.2594880246934066,0.2508322838054851,-0.2882261229802947,1.41608333226057,0.953900709219858,Noise,,,
4D-ja7jXRWc,19.0,12,1.4295518270056198,8.672621519473745,7.055857443792994,0.2697269341917995,4.402422802891604,0.7465753424657534,Choose (personal),-0.14445518,0.6358808,0.0048664393293549
ql1Ofqidj5Y,1648.0,130,0.4279853063299949,-0.1657880881616294,8.625681887172295,-0.2866392260151008,0.1018117660391652,0.7791878172588833,Choose (personal),-0.07116458,0.5664134,0.0121175417019691
1VlgH-g-Oao,2971.0,157,0.2289851038245318,0.0915421872385757,0.9861147981935195,0.0546184343270831,2.68250312381591,0.7928571428571429,Good health (personal),-0.03375489,0.6210933,0.0061745313156311
Dwm0qB0oyW8,45.0,41,0.2371149969996449,0.3735402544250408,0.3879460244787599,-0.3645693195349125,0.2707119499138461,0.8895348837209303,Good health (personal),-0.1987354,0.48358455,0.0089653667616928
jVzgakyhczk,197.0,92,-0.0969184794399119,0.3008128374353388,-0.168693706664672,-0.3340135721546664,-0.3586486843694288,0.9102564102564102,Good health (personal),-0.068600014,0.5773133,0.0125939802680963
oypADCYvg0w,53.0,47,0.9988743563260876,0.9490645049163416,-0.0823801157742601,0.0123649964263191,1.5790424994121195,0.7414772727272727,Good health (benefits),-0.07920771,0.56190467,0.0036326013769249
_pxJOgzGrlA,,0,0.4489994673185979,0.7252031559191562,3.998749515006853,0.7817541221945783,0.4660634808016552,0.7911392405063291,Noise,,,
emovBTRzmkQ,,0,0.6647065709092557,2.2667322712689377,-0.174899198289979,-0.2224127167793843,0.8143857446705618,0.9137931034482758,Noise,,,
hKByLcXh0XE,,0,-0.142859762481189,-0.3202063684590104,-0.1914013978816096,-0.4083705398672146,2.57722055187924,0.8125,Noise,,,
Tv-iOR6UuaU,153.0,62,-0.0283827104989035,-0.1901520527321732,-0.1598007851210183,-0.3227926770339464,0.3303877722110304,0.7875,Good health (personal),-0.14399527,0.5705153,0.0056918393908431
-Sb9W6oW0vo,13.0,0,0.5328917429049805,0.09895968706304,2.106301549522992,0.3029466325082673,3.1753595243230293,0.9444444444444444,Good health (personal),-0.013595499,,
hMO4m0rZAB8,242.0,35,-0.135281650426417,-0.1020064189930196,-0.1723062947120087,-0.3561527714068137,0.8268314410113058,0.990909090909091,Good health (personal),-0.014736098,0.6942535,0.003830777027466
qYKPexQFPdY,4.0,4,-0.1584707355132327,-0.2883192565370494,-0.0379318790842962,-0.3934090178267873,-0.0975974128662142,0.1779661016949152,Educate (inform),-0.031564,0.3975006,0.0516666666666666
jNWc1TNWHac,332.0,157,1.3214095351333563,0.3420926521565319,0.2248967432093502,-0.1745224941989319,2.2180208890123936,0.9680851063829788,Good health (benefits),-0.056187134,0.610142,0.0047939599722488
UyFriiD7PZs,26.0,20,0.6964330323913215,0.0057904155954879,8.515187197603474,-0.219925065931434,0.6088588357603504,0.6212121212121212,Choose (personal),-0.03991766,0.6735485,0.00625
HjWMxRZZdG0,19.0,16,-0.0230554957109786,-0.2139725810611084,-0.1012230202126558,-0.3881341681805427,-0.2837038303519273,0.9482758620689656,Good health (personal),0.04823107,0.4025615,0.0048076923076923
MUYqG3zEldc,1410.0,165,0.1894623129328599,0.1397472770581758,-0.0926296299780488,-0.2947770490002524,0.8996595485177621,0.9877049180327868,Good health (personal),-0.03792608,0.64173836,0.0153808390349001
0csbOTK1Njw,,0,1.516463293733589,3.846454996508487,2.441171793922827,0.7867826483641653,3.348618195382524,0.7,Noise,,,
uwKrtNr76BM,,0,1.3765518808385755,5.012438492741659,0.4139871679589492,0.6742265706228072,1.1332335091418448,0.8673469387755102,Noise,,,
8ZT-RKC66P0,126.0,97,-0.1841810430936687,-0.3004400458617508,-0.1761332319484461,-0.32139156333815,-0.2541543193561973,0.8068181818181819,Good health (personal),-0.06901838,0.6020862,0.0176636196129103
